@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric

@data
12267,'2022/12/16 13:51:37:074',38,59,908,81,0,0,0,13.799362,?,0.46,?,?,?,?,?
12268,'2022/12/16 13:51:37:080',38,57,872,82,0,0,0,14.575857,?,0.46,?,?,?,?,?
12269,'2022/12/16 13:51:37:086',38,57,872,82,0,0,0,14.575857,?,0.46,?,?,?,?,?
12270,'2022/12/16 13:51:37:092',38,57,872,82,0,0,0,14.575857,?,0.46,?,?,?,?,?
12271,'2022/12/16 13:51:37:099',38,57,872,82,0,0,0,14.575857,?,0.46,?,?,?,?,?
12272,'2022/12/16 13:51:37:106',38,57,872,82,0,0,0,14.575857,?,0.46,?,?,?,?,?
12273,'2022/12/16 13:51:37:118',38,55,849,82,0,0,0,14.930408,?,0.46,?,?,?,?,?
12274,'2022/12/16 13:51:37:122',38,55,849,82,0,0,0,14.930408,?,0.46,?,?,?,?,?
12275,'2022/12/16 13:51:37:128',38,55,849,82,0,0,0,14.930408,?,0.46,?,?,?,?,?
12276,'2022/12/16 13:51:37:136',38,54,822,83,0,0,0,14.791926,?,0.46,?,?,?,?,?
12277,'2022/12/16 13:51:37:141',38,54,822,83,0,0,0,14.791926,?,0.46,?,?,?,?,?
12278,'2022/12/16 13:51:37:147',38,54,822,83,0,0,0,14.791926,?,0.46,?,?,?,?,?
12279,'2022/12/16 13:51:37:154',38,54,822,83,0,0,0,14.791926,?,0.46,?,?,?,?,?
12280,'2022/12/16 13:51:37:161',38,54,822,83,0,0,0,14.791926,?,0.46,?,?,?,?,?
12281,'2022/12/16 13:51:37:168',38,53,789,85,0,0,0,14.131086,?,0.46,?,?,?,?,?
12282,'2022/12/16 13:51:37:177',38,53,789,85,0,0,0,14.131086,?,0.46,?,?,?,?,?
12283,'2022/12/16 13:51:37:185',38,53,789,85,0,0,0,14.131086,?,0.46,?,?,?,?,?
12284,'2022/12/16 13:51:37:194',38,52,741,87,0,0,0,13.042025,?,0.46,?,?,?,?,?
12285,'2022/12/16 13:51:37:201',38,52,741,87,0,0,0,13.042025,?,0.46,?,?,?,?,?
12286,'2022/12/16 13:51:37:208',38,52,741,87,0,0,0,13.042025,?,0.46,?,?,?,?,?
12287,'2022/12/16 13:51:37:214',38,53,711,86,0,0,0,11.376515,?,0.46,?,?,?,?,?
12288,'2022/12/16 13:51:37:220',38,53,711,86,0,0,0,11.376515,?,0.46,?,?,?,?,?
12289,'2022/12/16 13:51:37:226',38,53,711,86,0,0,0,11.376515,?,0.46,?,?,?,?,?
12290,'2022/12/16 13:51:37:232',38,53,711,86,0,0,0,11.376515,?,0.46,?,?,?,?,?
12291,'2022/12/16 13:51:37:240',38,52,694,85,0,0,0,9.681172,?,0.46,?,?,?,?,?
12292,'2022/12/16 13:51:37:244',38,52,694,85,0,0,0,9.681172,?,0.46,?,?,?,?,?
12293,'2022/12/16 13:51:37:251',38,52,694,85,0,0,0,9.681172,?,0.46,?,?,?,?,?
12294,'2022/12/16 13:51:37:258',38,52,694,85,0,0,0,9.681172,?,0.46,?,?,?,?,?
12295,'2022/12/16 13:51:37:269',38,51,670,85,0,0,0,8.117456,?,0.46,?,?,?,?,?
12296,'2022/12/16 13:51:37:275',38,51,670,85,0,0,0,8.117456,?,0.46,?,?,?,?,?
12297,'2022/12/16 13:51:37:281',38,51,670,85,0,0,0,8.117456,?,0.46,?,?,?,?,?
12298,'2022/12/16 13:51:37:287',38,51,670,85,0,0,0,8.117456,?,0.46,?,?,?,?,?
12299,'2022/12/16 13:51:37:294',38,51,635,85,0,0,0,6.647526,?,0.46,?,?,?,?,?
12300,'2022/12/16 13:51:37:301',38,51,635,85,0,0,0,6.647526,?,0.46,?,?,?,?,?
12301,'2022/12/16 13:51:37:307',38,51,635,85,0,0,0,6.647526,?,0.46,?,?,?,?,?
12302,'2022/12/16 13:51:37:314',38,51,634,84,0,0,0,5.563416,?,0.46,?,?,?,?,?
12303,'2022/12/16 13:51:37:324',38,51,634,84,0,0,0,5.385128,?,0.46,?,?,?,?,?
12304,'2022/12/16 13:51:37:330',38,51,634,84,0,0,0,5.385128,?,0.46,?,?,?,?,?
12305,'2022/12/16 13:51:37:336',38,51,634,84,0,0,0,5.385128,?,0.46,?,?,?,?,?
12306,'2022/12/16 13:51:37:345',38,51,614,83,0,0,0,4.336773,?,0.46,?,?,?,?,?
12307,'2022/12/16 13:51:37:351',38,51,614,83,0,0,0,4.336773,?,0.46,?,?,?,?,?
12308,'2022/12/16 13:51:37:358',38,51,614,83,0,0,0,4.336773,?,0.46,?,?,?,?,?
12309,'2022/12/16 13:51:37:373',38,51,606,83,0,0,0,3.421623,?,0.46,?,?,?,?,?
12310,'2022/12/16 13:51:37:379',38,51,606,83,0,0,0,3.421623,?,0.46,?,?,?,?,?
12311,'2022/12/16 13:51:37:385',38,51,606,83,0,0,0,3.421623,?,0.46,?,?,?,?,?
12312,'2022/12/16 13:51:37:391',38,51,606,83,0,0,0,3.421623,?,0.46,?,?,?,?,?
12313,'2022/12/16 13:51:37:399',38,52,609,83,0,0,0,2.618091,?,0.46,?,?,?,?,?
12314,'2022/12/16 13:51:37:411',38,52,609,83,0,0,0,2.618091,?,0.46,?,?,?,?,?
12315,'2022/12/16 13:51:37:417',38,53,584,82,0,0,0,1.926136,?,0.46,?,?,?,?,?
12316,'2022/12/16 13:51:37:426',38,53,584,82,0,0,0,1.926136,?,0.46,?,?,?,?,?
12317,'2022/12/16 13:51:37:431',38,53,584,82,0,0,0,1.926136,?,0.46,?,?,?,?,?
12318,'2022/12/16 13:51:37:439',38,53,584,82,0,0,0,1.926136,?,0.46,?,?,?,?,?
12319,'2022/12/16 13:51:37:449',38,54,575,81,0,0,0,1.430909,?,0.46,?,?,?,?,?
12320,'2022/12/16 13:51:37:456',38,54,575,81,0,0,0,1.430909,?,0.46,?,?,?,?,?
12321,'2022/12/16 13:51:37:462',38,54,575,81,0,0,0,1.430909,?,0.46,?,?,?,?,?
12322,'2022/12/16 13:51:37:469',38,55,559,84,0,0,0,1.327366,?,0.46,?,?,?,?,?
12323,'2022/12/16 13:51:37:475',38,55,559,84,0,0,0,1.327366,?,0.46,?,?,?,?,?
12324,'2022/12/16 13:51:37:482',38,55,559,84,0,0,0,1.327366,?,0.46,?,?,?,?,?
12325,'2022/12/16 13:51:37:488',38,55,559,84,0,0,0,1.327366,?,0.46,?,?,?,?,?
12326,'2022/12/16 13:51:37:508',38,55,544,84,0,0,0,1.402997,?,0.46,?,?,?,?,?
12327,'2022/12/16 13:51:37:514',38,55,544,84,0,0,0,1.402997,?,0.46,?,?,?,?,?
12328,'2022/12/16 13:51:37:520',38,55,544,84,0,0,0,1.402997,?,0.46,?,?,?,?,?
12329,'2022/12/16 13:51:37:525',38,56,520,87,0,0,0,1.657558,?,0.46,?,?,?,?,?
12330,'2022/12/16 13:51:37:531',38,56,520,87,0,0,0,1.657558,?,0.46,?,?,?,?,?
12331,'2022/12/16 13:51:37:538',38,56,520,87,0,0,0,1.657558,?,0.46,?,?,?,?,?
12332,'2022/12/16 13:51:37:544',38,56,520,87,0,0,0,1.657558,?,0.46,?,?,?,?,?
12333,'2022/12/16 13:51:37:550',38,55,524,90,0,0,0,1.753397,?,0.46,?,?,?,?,?
12334,'2022/12/16 13:51:37:556',38,55,524,90,0,0,0,1.753397,?,0.46,?,?,?,?,?
12335,'2022/12/16 13:51:37:562',38,55,524,90,0,0,0,1.753397,?,0.46,?,?,?,?,?
12336,'2022/12/16 13:51:37:570',38,55,524,90,0,0,0,1.753397,?,0.46,?,?,?,?,?
12337,'2022/12/16 13:51:37:577',38,55,517,90,0,0,0,1.83303,?,0.46,?,?,?,?,?
12338,'2022/12/16 13:51:37:584',38,55,517,90,0,0,0,1.83303,?,0.46,?,?,?,?,?
12339,'2022/12/16 13:51:37:590',38,55,517,90,0,0,0,1.83303,?,0.46,?,?,?,?,?
12340,'2022/12/16 13:51:37:595',38,55,517,90,0,0,0,1.83303,?,0.46,?,?,?,?,?
12341,'2022/12/16 13:51:37:602',38,55,514,92,0,0,0,1.885179,?,0.46,?,?,?,?,?
12342,'2022/12/16 13:51:37:612',38,55,514,92,0,0,0,1.885179,?,0.46,?,?,?,?,?
12343,'2022/12/16 13:51:37:619',38,55,514,92,0,0,0,1.885179,?,0.46,?,?,?,?,?
12344,'2022/12/16 13:51:37:635',38,54,531,93,0,0,0,1.815379,?,0.46,?,?,?,?,?
12345,'2022/12/16 13:51:37:640',38,54,531,93,0,0,0,1.815379,?,0.46,?,?,?,?,?
12346,'2022/12/16 13:51:37:646',38,54,531,93,0,0,0,1.815379,?,0.46,?,?,?,?,?
12347,'2022/12/16 13:51:37:654',38,54,527,94,0,0,0,1.697616,?,0.46,?,?,?,?,?
12348,'2022/12/16 13:51:37:659',38,54,527,94,0,0,0,1.697616,?,0.46,?,?,?,?,?
12349,'2022/12/16 13:51:37:665',38,54,527,94,0,0,0,1.697616,?,0.46,?,?,?,?,?
12350,'2022/12/16 13:51:37:670',38,54,527,94,0,0,0,1.697616,?,0.46,?,?,?,?,?
12351,'2022/12/16 13:51:37:676',38,54,527,94,0,0,0,1.697616,?,0.46,?,?,?,?,?
12352,'2022/12/16 13:51:37:683',38,53,538,96,0,0,0,1.554703,?,0.46,?,?,?,?,?
12353,'2022/12/16 13:51:37:689',38,53,538,96,0,0,0,1.554703,?,0.46,?,?,?,?,?
12354,'2022/12/16 13:51:37:697',38,53,538,96,0,0,0,1.554703,?,0.46,?,?,?,?,?
12355,'2022/12/16 13:51:37:705',38,52,560,98,0,-22,2,1.510761,?,0.46,?,?,?,?,?
12356,'2022/12/16 13:51:37:712',38,52,560,98,0,0,0,1.449138,?,0.46,?,?,?,?,?
12357,'2022/12/16 13:51:37:718',38,52,560,98,0,0,0,1.449138,?,0.46,?,?,?,?,?
12358,'2022/12/16 13:51:37:724',38,52,560,98,0,0,0,1.449138,?,0.46,?,?,?,?,?
12359,'2022/12/16 13:51:37:730',38,51,578,94,0,0,0,1.449138,?,0.46,?,?,?,?,?
12360,'2022/12/16 13:51:37:736',38,51,578,94,0,0,0,1.449138,?,0.46,?,?,?,?,?
12361,'2022/12/16 13:51:37:743',38,51,578,94,0,0,0,1.449138,?,0.46,?,?,?,?,?
12362,'2022/12/16 13:51:37:750',38,51,578,94,0,0,0,1.449138,?,0.46,?,?,?,?,?
12363,'2022/12/16 13:51:37:757',38,51,596,93,0,-18,-1,1.464889,?,0.46,?,?,?,?,?
12364,'2022/12/16 13:51:37:763',38,51,596,93,0,0,0,1.525615,?,0.46,?,?,?,?,?
12365,'2022/12/16 13:51:37:772',38,51,596,93,0,0,0,1.525615,?,0.46,?,?,?,?,?
12366,'2022/12/16 13:51:37:777',38,51,596,93,0,0,0,1.525615,?,0.46,?,?,?,?,?
12367,'2022/12/16 13:51:37:786',38,50,647,92,0,0,0,1.785049,?,0.46,?,?,?,?,?
12368,'2022/12/16 13:51:37:798',38,50,647,92,0,0,0,1.785049,?,0.46,?,?,?,?,?
12369,'2022/12/16 13:51:37:800',38,50,647,92,0,0,0,1.785049,?,0.46,?,?,?,?,?
12370,'2022/12/16 13:51:37:812',38,50,670,91,0,0,0,1.997498,?,0.46,?,?,?,?,?
12371,'2022/12/16 13:51:37:817',38,50,670,91,0,0,0,1.997498,?,0.46,?,?,?,?,?
12372,'2022/12/16 13:51:37:824',38,50,670,91,0,0,0,1.997498,?,0.46,?,?,?,?,?
12373,'2022/12/16 13:51:37:832',38,51,704,88,0,0,0,2.033126,?,0.46,?,?,?,?,?
12374,'2022/12/16 13:51:37:836',38,51,704,88,0,0,0,2.034306,?,0.46,?,?,?,?,?
12375,'2022/12/16 13:51:37:844',38,51,704,88,0,0,0,2.034306,?,0.46,?,?,?,?,?
12376,'2022/12/16 13:51:37:850',38,51,704,88,0,0,0,2.034306,?,0.46,?,?,?,?,?
12377,'2022/12/16 13:51:37:856',38,50,731,90,0,0,0,2.096163,?,0.46,?,?,?,?,?
12378,'2022/12/16 13:51:37:863',38,50,731,90,0,0,0,2.096163,?,0.46,?,?,?,?,?
12379,'2022/12/16 13:51:37:870',38,50,731,90,0,0,0,2.096163,?,0.46,?,?,?,?,?
12380,'2022/12/16 13:51:37:876',38,50,731,90,0,0,0,2.096163,?,0.46,?,?,?,?,?
12381,'2022/12/16 13:51:37:884',38,50,731,90,0,0,0,2.096163,?,0.46,?,?,?,?,?
12382,'2022/12/16 13:51:37:893',38,51,717,88,0,0,0,1.957141,?,0.46,?,?,?,?,?
12383,'2022/12/16 13:51:37:898',38,51,717,88,0,0,0,1.957141,?,0.46,?,?,?,?,?
12384,'2022/12/16 13:51:37:904',38,51,717,88,0,0,0,1.957141,?,0.46,?,?,?,?,?
12385,'2022/12/16 13:51:37:910',38,50,706,84,0,0,0,1.862767,?,0.46,?,?,?,?,?
12386,'2022/12/16 13:51:37:917',38,50,706,84,0,0,0,1.862767,?,0.46,?,?,?,?,?
12387,'2022/12/16 13:51:37:925',38,50,706,84,0,0,0,1.862767,?,0.46,?,?,?,?,?
12388,'2022/12/16 13:51:37:931',38,50,706,84,0,0,0,1.862767,?,0.46,?,?,?,?,?
12389,'2022/12/16 13:51:37:938',38,49,692,82,0,0,0,1.812485,?,0.46,?,?,?,?,?
12390,'2022/12/16 13:51:37:951',38,49,692,82,0,0,0,1.812485,?,0.46,?,?,?,?,?
12391,'2022/12/16 13:51:37:957',38,49,692,82,0,0,0,1.812485,?,0.46,?,?,?,?,?
12392,'2022/12/16 13:51:37:964',38,48,673,81,0,0,0,1.76454,?,0.46,?,?,?,?,?
12393,'2022/12/16 13:51:37:971',38,48,673,81,0,0,0,1.76454,?,0.46,?,?,?,?,?
12394,'2022/12/16 13:51:37:977',38,48,673,81,0,0,0,1.76454,?,0.46,?,?,?,?,?
12395,'2022/12/16 13:51:37:984',38,48,673,81,0,0,0,1.76454,?,0.46,?,?,?,?,?
12396,'2022/12/16 13:51:37:990',38,47,647,80,0,0,0,1.812485,?,0.46,?,?,?,?,?
12397,'2022/12/16 13:51:38:000',38,47,647,80,0,0,0,1.812485,?,0.46,?,?,?,?,?
12398,'2022/12/16 13:51:38:011',38,47,647,80,0,0,0,1.812485,?,0.46,?,?,?,?,?
12399,'2022/12/16 13:51:38:018',38,48,658,82,0,0,0,1.657558,?,0.46,?,?,?,?,?
12400,'2022/12/16 13:51:38:024',38,48,658,82,0,0,0,1.657558,?,0.46,?,?,?,?,?
12401,'2022/12/16 13:51:38:030',38,48,658,82,0,0,0,1.657558,?,0.46,?,?,?,?,?
12402,'2022/12/16 13:51:38:038',38,48,658,82,0,0,0,1.657558,?,0.46,?,?,?,?,?
12403,'2022/12/16 13:51:38:044',38,48,633,85,0,0,0,1.493854,?,0.46,?,?,?,?,?
12404,'2022/12/16 13:51:38:050',38,48,633,85,0,0,0,1.493854,?,0.46,?,?,?,?,?
12405,'2022/12/16 13:51:38:056',38,48,633,85,0,0,0,1.493854,?,0.46,?,?,?,?,?
12406,'2022/12/16 13:51:38:066',38,48,633,85,0,0,0,1.493854,?,0.46,?,?,?,?,?
12407,'2022/12/16 13:51:38:073',38,47,609,83,0,0,0,1.477126,?,0.46,?,?,?,?,?
12408,'2022/12/16 13:51:38:082',38,47,609,83,0,0,0,1.477126,?,0.46,?,?,?,?,?
12409,'2022/12/16 13:51:38:092',38,47,609,83,0,0,0,1.477126,?,0.46,?,?,?,?,?
12410,'2022/12/16 13:51:38:099',38,48,611,84,0,0,0,1.416898,?,0.46,?,?,?,?,?
12411,'2022/12/16 13:51:38:104',38,48,611,84,0,0,0,1.416898,?,0.46,?,?,?,?,?
12412,'2022/12/16 13:51:38:111',38,48,611,84,0,0,0,1.416898,?,0.46,?,?,?,?,?
12413,'2022/12/16 13:51:38:119',38,49,607,83,0,0,0,1.326047,?,0.46,?,?,?,?,?
12414,'2022/12/16 13:51:38:131',38,49,607,83,0,0,0,1.326047,?,0.46,?,?,?,?,?
12415,'2022/12/16 13:51:38:134',38,49,607,83,0,0,0,1.326047,?,0.46,?,?,?,?,?
12416,'2022/12/16 13:51:38:138',38,49,607,83,0,0,0,1.326047,?,0.46,?,?,?,?,?
12417,'2022/12/16 13:51:38:146',38,51,603,81,0,0,0,1.379094,?,0.46,?,?,?,?,?
12418,'2022/12/16 13:51:38:152',38,51,603,81,0,0,0,1.379094,?,0.46,?,?,?,?,?
12419,'2022/12/16 13:51:38:159',38,51,603,81,0,0,0,1.379094,?,0.46,?,?,?,?,?
12420,'2022/12/16 13:51:38:164',38,51,603,81,0,0,0,1.379094,?,0.46,?,?,?,?,?
12421,'2022/12/16 13:51:38:170',38,52,599,82,0,0,0,1.554703,?,0.46,?,?,?,?,?
12422,'2022/12/16 13:51:38:177',38,52,599,82,0,0,0,1.554703,?,0.46,?,?,?,?,?
12423,'2022/12/16 13:51:38:183',38,52,599,82,0,0,0,1.554703,?,0.46,?,?,?,?,?
12424,'2022/12/16 13:51:38:190',38,52,599,82,0,0,0,1.554703,?,0.46,?,?,?,?,?
12425,'2022/12/16 13:51:38:208',38,52,599,82,0,0,0,1.554703,?,0.46,?,?,?,?,?
12426,'2022/12/16 13:51:38:213',38,53,613,82,0,0,0,1.793851,?,0.46,?,?,?,?,?
12427,'2022/12/16 13:51:38:219',38,53,613,82,0,0,0,1.793851,?,0.46,?,?,?,?,?
12428,'2022/12/16 13:51:38:225',38,54,639,85,0,0,0,2.137171,?,0.46,?,?,?,?,?
12429,'2022/12/16 13:51:38:230',38,54,639,85,0,0,0,2.137171,?,0.46,?,?,?,?,?
12430,'2022/12/16 13:51:38:236',38,54,639,85,0,0,0,2.137171,?,0.46,?,?,?,?,?
12431,'2022/12/16 13:51:38:243',38,54,639,85,0,0,0,2.137171,?,0.46,?,?,?,?,?
12432,'2022/12/16 13:51:38:252',38,55,647,85,0,0,0,2.52735,?,0.46,?,?,?,?,?
12433,'2022/12/16 13:51:38:257',38,55,647,85,0,0,0,2.52735,?,0.46,?,?,?,?,?
12434,'2022/12/16 13:51:38:266',38,55,647,85,0,0,0,2.52735,?,0.46,?,?,?,?,?
12435,'2022/12/16 13:51:38:275',38,55,670,86,0,0,0,2.835772,?,0.46,?,?,?,?,?
12436,'2022/12/16 13:51:38:282',38,55,670,86,0,0,0,2.835772,?,0.46,?,?,?,?,?
12437,'2022/12/16 13:51:38:288',38,55,670,86,0,0,0,2.835772,?,0.46,?,?,?,?,?
12438,'2022/12/16 13:51:38:294',38,55,670,86,0,0,0,2.835772,?,0.46,?,?,?,?,?
12439,'2022/12/16 13:51:38:304',38,55,669,85,0,0,0,3.05902,?,0.46,?,?,?,?,?
12440,'2022/12/16 13:51:38:316',38,55,669,85,0,0,0,3.05902,?,0.46,?,?,?,?,?
12441,'2022/12/16 13:51:38:323',38,55,669,85,0,0,0,3.05902,?,0.46,?,?,?,?,?
12442,'2022/12/16 13:51:38:329',38,54,664,83,0,0,0,3.09089,?,0.46,?,?,?,?,?
12443,'2022/12/16 13:51:38:335',38,54,664,83,0,0,0,3.09089,?,0.46,?,?,?,?,?
12444,'2022/12/16 13:51:38:344',38,54,664,83,0,0,0,3.09089,?,0.46,?,?,?,?,?
12445,'2022/12/16 13:51:38:349',38,53,647,82,0,0,0,2.937618,?,0.46,?,?,?,?,?
12446,'2022/12/16 13:51:38:357',38,53,647,82,0,0,0,2.937618,?,0.46,?,?,?,?,?
12447,'2022/12/16 13:51:38:363',38,53,647,82,0,0,0,2.937618,?,0.46,?,?,?,?,?
12448,'2022/12/16 13:51:38:370',38,53,647,82,0,0,0,2.937618,?,0.46,?,?,?,?,?
12449,'2022/12/16 13:51:38:377',38,51,647,81,0,0,0,2.754251,?,0.46,?,?,?,?,?
12450,'2022/12/16 13:51:38:381',38,51,647,81,0,0,0,2.754251,?,0.46,?,?,?,?,?
12451,'2022/12/16 13:51:38:390',38,51,647,81,0,0,0,2.754251,?,0.46,?,?,?,?,?
12452,'2022/12/16 13:51:38:396',38,51,647,81,0,0,0,2.754251,?,0.46,?,?,?,?,?
12453,'2022/12/16 13:51:38:404',38,49,660,83,0,0,0,2.670506,?,0.46,?,?,?,?,?
12454,'2022/12/16 13:51:38:414',38,49,660,83,0,0,0,2.670506,?,0.46,?,?,?,?,?
12455,'2022/12/16 13:51:38:417',38,49,660,83,0,0,0,2.670506,?,0.46,?,?,?,?,?
12456,'2022/12/16 13:51:38:424',38,49,660,83,0,0,0,2.670506,?,0.46,?,?,?,?,?
12457,'2022/12/16 13:51:38:432',38,48,666,83,0,0,0,2.588648,?,0.46,?,?,?,?,?
12458,'2022/12/16 13:51:38:437',38,48,666,83,0,0,0,2.588648,?,0.46,?,?,?,?,?
12459,'2022/12/16 13:51:38:444',38,48,666,83,0,0,0,2.588648,?,0.46,?,?,?,?,?
12460,'2022/12/16 13:51:38:452',38,48,666,83,0,0,0,2.588648,?,0.46,?,?,?,?,?
12461,'2022/12/16 13:51:38:459',38,46,655,88,0,0,0,2.804621,?,0.46,?,?,?,?,?
12462,'2022/12/16 13:51:38:465',38,46,655,88,0,0,0,2.804621,?,0.46,?,?,?,?,?
12463,'2022/12/16 13:51:38:470',38,46,655,88,0,0,0,2.804621,?,0.46,?,?,?,?,?
12464,'2022/12/16 13:51:38:477',38,46,655,88,0,0,0,2.804621,?,0.46,?,?,?,?,?
12465,'2022/12/16 13:51:38:483',38,46,648,88,0,0,0,3.077271,?,0.46,?,?,?,?,?
12466,'2022/12/16 13:51:38:488',38,46,648,88,0,0,0,3.077271,?,0.46,?,?,?,?,?
12467,'2022/12/16 13:51:38:501',38,46,648,88,0,0,0,3.077271,?,0.46,?,?,?,?,?
12468,'2022/12/16 13:51:38:506',38,46,655,93,0,0,0,3.371335,?,0.46,?,?,?,?,?
12469,'2022/12/16 13:51:38:512',38,46,655,93,0,0,0,3.371335,?,0.46,?,?,?,?,?
12470,'2022/12/16 13:51:38:520',38,46,655,93,0,0,0,3.371335,?,0.46,?,?,?,?,?
12471,'2022/12/16 13:51:38:529',38,46,655,93,0,0,0,3.371335,?,0.46,?,?,?,?,?
12472,'2022/12/16 13:51:38:535',38,46,623,98,0,0,0,3.615785,?,0.46,?,?,?,?,?
12473,'2022/12/16 13:51:38:541',38,46,623,98,0,0,0,3.615785,?,0.46,?,?,?,?,?
12474,'2022/12/16 13:51:38:547',38,46,623,98,0,0,0,3.615785,?,0.46,?,?,?,?,?
12475,'2022/12/16 13:51:38:553',38,46,623,98,0,0,0,3.615785,?,0.46,?,?,?,?,?
12476,'2022/12/16 13:51:38:560',38,47,610,99,0,0,0,3.696201,?,0.46,?,?,?,?,?
12477,'2022/12/16 13:51:38:566',38,47,610,99,0,0,0,3.696201,?,0.46,?,?,?,?,?
12478,'2022/12/16 13:51:38:572',38,47,610,99,0,0,0,3.696201,?,0.46,?,?,?,?,?
12479,'2022/12/16 13:51:38:578',38,47,610,99,0,0,0,3.696201,?,0.46,?,?,?,?,?
12480,'2022/12/16 13:51:38:587',38,48,586,100,0,0,0,3.62352,?,0.46,?,?,?,?,?
12481,'2022/12/16 13:51:38:594',38,48,586,100,0,0,0,3.62352,?,0.46,?,?,?,?,?
12482,'2022/12/16 13:51:38:600',38,48,586,100,0,0,0,3.62352,?,0.46,?,?,?,?,?
12483,'2022/12/16 13:52:41:232',39,40,51,32,0,0,0,2.631425,?,?,?,?,1,?,?
12484,'2022/12/16 13:52:41:243',39,40,51,32,0,0,0,2.631425,?,?,?,?,1,?,?
12485,'2022/12/16 13:52:41:248',39,40,51,32,0,0,0,2.631425,?,?,?,?,1,?,?
12486,'2022/12/16 13:52:41:253',39,39,53,32,0,0,0,2.672078,?,?,?,?,1,?,?
12487,'2022/12/16 13:52:41:261',39,39,53,32,0,0,0,2.672078,?,?,?,?,1,?,?
12488,'2022/12/16 13:52:41:270',39,39,53,32,0,0,0,2.672078,?,?,?,?,1,?,?
12489,'2022/12/16 13:52:41:276',39,39,55,32,0,0,0,2.569514,?,?,?,?,1,?,?
12490,'2022/12/16 13:52:41:282',39,39,55,32,0,0,0,2.569514,?,?,?,?,1,?,?
12491,'2022/12/16 13:52:41:289',39,39,55,32,0,0,0,2.569514,?,?,?,?,1,?,?
12492,'2022/12/16 13:52:41:295',39,39,55,32,0,0,0,2.569514,?,?,?,?,1,?,?
12493,'2022/12/16 13:52:41:301',39,39,57,32,0,0,0,2.331866,?,?,?,?,1,?,?
12494,'2022/12/16 13:52:41:307',39,39,57,32,0,0,0,2.331866,?,?,?,?,1,?,?
12495,'2022/12/16 13:52:41:313',39,39,57,32,0,0,0,2.331866,?,?,?,?,1,?,?
12496,'2022/12/16 13:52:41:319',39,39,57,32,0,0,0,2.331866,?,?,?,?,1,?,?
12497,'2022/12/16 13:52:41:330',39,39,60,31,0,0,0,2.044774,?,?,?,?,1,?,?
12498,'2022/12/16 13:52:41:336',39,39,60,31,0,0,0,2.044774,?,?,?,?,1,?,?
12499,'2022/12/16 13:52:41:342',39,39,60,31,0,0,0,2.044774,?,?,?,?,1,?,?
12500,'2022/12/16 13:52:41:347',39,39,60,31,0,0,0,2.044774,?,?,?,?,1,?,?
12501,'2022/12/16 13:52:41:353',39,39,60,31,0,0,0,1.997498,?,?,?,?,1,?,?
12502,'2022/12/16 13:52:41:359',39,39,64,31,0,0,0,1.765531,?,?,?,?,1,?,?
12503,'2022/12/16 13:52:41:367',39,39,64,31,0,0,0,1.765531,?,?,?,?,1,?,?
12504,'2022/12/16 13:52:41:381',39,39,67,31,0,0,0,1.513407,?,?,?,?,1,?,?
12505,'2022/12/16 13:52:41:390',39,39,67,31,0,0,0,1.513407,?,?,?,?,1,?,?
12506,'2022/12/16 13:52:41:398',39,39,67,31,0,0,0,1.513407,?,?,?,?,1,?,?
12507,'2022/12/16 13:52:41:402',39,40,70,31,0,0,0,1.277928,?,?,?,?,1,?,?
12508,'2022/12/16 13:52:41:409',39,40,70,31,0,0,0,1.277928,?,?,?,?,1,?,?
12509,'2022/12/16 13:52:41:415',39,40,70,31,0,0,0,1.277928,?,?,?,?,1,?,?
12510,'2022/12/16 13:52:41:423',39,40,70,31,0,0,0,1.277928,?,?,?,?,1,?,?
12511,'2022/12/16 13:52:41:433',39,41,74,31,0,0,0,1.043983,?,?,?,?,1,?,?
12512,'2022/12/16 13:52:41:438',39,41,74,31,0,0,0,1.043983,?,?,?,?,1,?,?
12513,'2022/12/16 13:52:41:444',39,41,74,31,0,0,0,1.043983,?,?,?,?,1,?,?
12514,'2022/12/16 13:52:41:451',39,41,74,31,0,0,0,1.043983,?,?,?,?,1,?,?
12515,'2022/12/16 13:52:41:457',39,43,77,31,0,0,0,1.113373,?,?,?,?,1,?,?
12516,'2022/12/16 13:52:41:463',39,43,77,31,0,0,0,1.156892,?,?,?,?,1,?,?
12517,'2022/12/16 13:52:41:470',39,43,77,31,0,0,0,1.156892,?,?,?,?,1,?,?
12518,'2022/12/16 13:52:41:476',39,43,77,31,0,0,0,1.156892,?,?,?,?,1,?,?
12519,'2022/12/16 13:52:41:482',39,46,79,31,0,0,0,1.895547,?,?,?,?,1,?,?
12520,'2022/12/16 13:52:41:491',39,46,79,31,0,0,0,1.895547,?,?,?,?,1,?,?
12521,'2022/12/16 13:52:41:498',39,46,79,31,0,0,0,1.895547,?,?,?,?,1,?,?
