@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric

@data
1758,'2022/04/20 18:12:46:192',15,1078,571,8,2,2,2,2,1,?,?,?,?,?,?
1759,'2022/04/20 18:12:46:347',15,1056,463,8,2,2,2,2,1,?,?,?,?,?,?
1760,'2022/04/20 18:12:46:504',15,1046,360,8,2,2,1,2,1,?,?,?,?,?,?
1761,'2022/04/20 18:12:46:660',15,990,342,9,2,2,2,2,1,?,?,?,?,?,?
1762,'2022/04/20 18:12:46:814',15,980,389,9,2,1,2,2,1,?,?,?,?,?,?
1763,'2022/04/20 18:12:46:969',15,895,490,9,2,2,2,2,1,?,?,?,?,?,?
1764,'2022/04/20 18:12:47:126',15,936,618,9,2,2,2,2,1,?,?,?,?,?,?
1765,'2022/04/20 18:12:47:281',15,988,718,9,1,2,2,2,1,?,?,?,?,?,?
1766,'2022/04/20 18:12:47:436',15,1069,784,9,2,2,2,2,1,?,?,?,?,?,?
1767,'2022/04/20 18:12:47:593',15,1125,926,9,2,2,2,2,1,?,?,?,?,?,?
1768,'2022/04/20 18:12:47:750',15,1125,1025,9,2,2,2,2,1,?,?,?,?,?,?
1769,'2022/04/20 18:12:47:908',15,1125,1098,9,2,2,2,2,1,?,?,?,?,?,?
1770,'2022/04/20 18:12:48:063',15,1125,1125,8,2,2,2,2,1,?,?,?,?,?,?
1771,'2022/04/20 18:12:48:219',15,1125,1125,9,2,2,2,2,1,?,?,?,?,?,?
1772,'2022/04/20 18:12:48:373',15,1125,1125,8,1,2,2,2,1,?,?,?,?,?,?
1773,'2022/04/20 18:12:48:527',15,1125,1125,8,1,2,2,2,1,?,?,?,?,?,?
1774,'2022/04/20 18:12:48:683',15,1125,1125,9,1,2,2,2,1,?,?,?,?,?,?
1775,'2022/04/20 18:12:48:840',15,1125,1125,9,2,1,2,2,1,?,?,?,?,?,?
1776,'2022/04/20 18:12:48:997',15,1125,1125,9,1,2,2,2,1,?,?,?,?,?,?
1777,'2022/04/20 18:12:49:154',15,1107,1125,9,2,2,2,2,1,?,?,?,?,?,?
1778,'2022/04/20 18:12:49:309',15,1098,1125,9,2,2,2,1,1,?,?,?,?,?,?
1779,'2022/04/20 18:12:49:466',15,1098,1125,9,2,2,2,1,1,?,?,?,?,?,?
1780,'2022/04/20 18:12:49:618',15,1099,1100,9,2,2,2,2,1,?,?,?,?,?,?
1781,'2022/04/20 18:12:49:775',15,1124,963,8,2,2,2,2,1,?,?,?,?,?,?
1782,'2022/04/20 18:12:49:931',15,1125,767,8,2,2,2,2,1,?,?,?,?,?,?
1783,'2022/04/20 18:12:50:086',15,1120,573,8,2,2,2,2,1,?,?,?,?,?,?
1784,'2022/04/20 18:12:50:242',15,1098,479,8,1,2,2,2,1,?,?,?,?,?,?
1785,'2022/04/20 18:12:50:399',15,1052,503,8,1,2,2,2,1,?,?,?,?,?,?
1786,'2022/04/20 18:12:50:555',15,960,613,8,1,2,2,2,1,?,?,?,?,?,?
1787,'2022/04/20 18:12:50:711',15,930,652,9,1,2,2,2,1,?,?,?,?,?,?
1788,'2022/04/20 18:12:50:864',15,889,667,9,2,2,2,2,1,?,?,?,?,?,?
1789,'2022/04/20 18:12:51:020',15,942,636,9,2,2,2,2,1,?,?,?,?,?,?
1790,'2022/04/20 18:12:51:176',15,1028,696,8,2,2,2,2,1,?,?,?,?,?,?
1791,'2022/04/20 18:12:51:331',15,1055,787,8,1,2,2,2,1,?,?,?,?,?,?
1792,'2022/04/20 18:12:51:488',15,1125,835,8,2,2,2,1,1,?,?,?,?,?,?
1793,'2022/04/20 18:12:51:643',15,1125,904,8,2,2,2,2,1,?,?,?,?,?,?
1794,'2022/04/20 18:12:51:798',15,1125,961,8,2,2,2,1,1,?,?,?,?,?,?
1795,'2022/04/20 18:12:51:953',15,1125,1012,9,2,2,2,2,1,?,?,?,?,?,?
1796,'2022/04/20 18:13:56:694',16,767,887,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1797,'2022/04/20 18:13:56:849',16,680,876,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1798,'2022/04/20 18:13:57:006',16,656,932,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1799,'2022/04/20 18:13:57:160',16,628,1048,9,2,2,1,2,0.51,0.02,?,?,?,?,?
1800,'2022/04/20 18:13:57:317',16,498,1027,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1801,'2022/04/20 18:13:57:472',16,486,1027,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1802,'2022/04/20 18:13:57:628',16,483,1014,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1803,'2022/04/20 18:13:57:784',16,503,1125,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1804,'2022/04/20 18:13:57:941',16,528,1076,8,2,2,1,2,0.51,0.02,?,?,?,?,?
1805,'2022/04/20 18:13:58:096',16,501,922,8,2,2,2,1,0.51,0.02,?,?,?,?,?
1806,'2022/04/20 18:13:58:251',16,465,809,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1807,'2022/04/20 18:13:58:407',16,367,618,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1808,'2022/04/20 18:13:58:563',16,292,565,9,2,1,2,2,0.51,0.02,?,?,?,?,?
1809,'2022/04/20 18:13:58:719',16,313,582,9,2,1,1,2,0.51,0.02,?,?,?,?,?
1810,'2022/04/20 18:13:58:876',16,269,564,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1811,'2022/04/20 18:13:59:031',16,254,549,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1812,'2022/04/20 18:13:59:187',16,259,488,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1813,'2022/04/20 18:13:59:344',16,247,473,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1814,'2022/04/20 18:13:59:500',16,246,431,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1815,'2022/04/20 18:13:59:656',16,295,334,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1816,'2022/04/20 18:13:59:812',16,299,257,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1817,'2022/04/20 18:13:59:970',16,327,220,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1818,'2022/04/20 18:14:00:126',16,276,240,8,2,2,2,1,0.51,0.02,?,?,?,?,?
1819,'2022/04/20 18:14:00:283',16,248,242,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1820,'2022/04/20 18:14:00:436',16,259,283,8,2,2,2,1,0.51,0.02,?,?,?,?,?
1821,'2022/04/20 18:14:00:594',16,252,298,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1822,'2022/04/20 18:14:00:749',16,252,291,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1823,'2022/04/20 18:14:00:906',16,255,277,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1824,'2022/04/20 18:14:01:059',16,274,247,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1825,'2022/04/20 18:14:01:214',16,285,239,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1826,'2022/04/20 18:14:01:369',16,329,241,9,1,2,2,1,0.51,0.02,?,?,?,?,?
1827,'2022/04/20 18:14:01:525',16,331,259,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1828,'2022/04/20 18:14:01:681',16,347,266,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1829,'2022/04/20 18:14:01:838',16,392,285,8,1,2,1,2,0.51,0.02,?,?,?,?,?
1830,'2022/04/20 18:14:01:994',16,382,289,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1831,'2022/04/20 18:14:02:149',16,400,307,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1832,'2022/04/20 18:14:02:306',16,377,296,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1833,'2022/04/20 18:14:02:461',16,407,312,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1834,'2022/04/20 18:14:02:616',16,398,267,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1835,'2022/04/20 18:14:02:771',16,433,248,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1836,'2022/04/20 18:14:02:926',16,473,229,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1837,'2022/04/20 18:14:03:083',16,528,229,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1838,'2022/04/20 18:14:03:239',16,567,227,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1839,'2022/04/20 18:14:03:395',16,567,210,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1840,'2022/04/20 18:14:03:552',16,540,203,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1841,'2022/04/20 18:14:03:707',16,462,195,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1842,'2022/04/20 18:14:03:864',16,447,184,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1843,'2022/04/20 18:14:04:022',16,437,197,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1844,'2022/04/20 18:14:04:180',16,426,168,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1845,'2022/04/20 18:14:04:337',16,443,172,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1846,'2022/04/20 18:14:04:494',16,421,186,8,1,2,1,2,0.51,0.02,?,?,?,?,?
1847,'2022/04/20 18:14:04:651',16,489,180,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1848,'2022/04/20 18:14:04:807',16,484,178,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1849,'2022/04/20 18:14:04:964',16,543,197,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1850,'2022/04/20 18:14:05:121',16,722,244,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1851,'2022/04/20 18:14:05:277',16,869,262,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1852,'2022/04/20 18:14:05:433',16,1084,280,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1853,'2022/04/20 18:14:05:586',16,1125,260,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1854,'2022/04/20 18:14:05:742',16,1125,209,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1855,'2022/04/20 18:14:05:897',16,1118,213,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1856,'2022/04/20 18:14:06:054',16,981,178,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1857,'2022/04/20 18:14:06:210',16,762,207,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1858,'2022/04/20 18:14:06:366',16,614,235,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1859,'2022/04/20 18:14:06:521',16,317,212,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1860,'2022/04/20 18:14:06:677',16,278,218,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1861,'2022/04/20 18:14:06:833',16,258,188,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1862,'2022/04/20 18:14:06:989',16,253,215,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1863,'2022/04/20 18:14:07:144',16,268,250,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1864,'2022/04/20 18:14:07:300',16,277,260,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1865,'2022/04/20 18:14:07:455',16,260,254,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1866,'2022/04/20 18:14:07:612',16,260,484,9,2,1,2,2,0.51,0.02,?,?,?,?,?
1867,'2022/04/20 18:14:07:770',16,240,735,9,1,1,2,2,0.51,0.02,?,?,?,?,?
1868,'2022/04/20 18:14:07:927',16,239,1020,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1869,'2022/04/20 18:14:08:081',16,265,1125,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1870,'2022/04/20 18:14:08:237',16,413,1125,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1871,'2022/04/20 18:14:08:392',16,649,1125,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1872,'2022/04/20 18:14:08:548',16,906,1125,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1873,'2022/04/20 18:14:08:705',16,1125,1125,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1874,'2022/04/20 18:14:08:861',16,1125,1113,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1875,'2022/04/20 18:14:09:017',16,1125,958,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1876,'2022/04/20 18:14:09:175',16,1125,767,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1877,'2022/04/20 18:14:09:332',16,1125,683,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1878,'2022/04/20 18:14:09:488',16,1125,722,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1879,'2022/04/20 18:14:09:644',16,1125,941,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1880,'2022/04/20 18:14:09:802',16,1103,1066,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1881,'2022/04/20 18:14:09:958',16,1017,1125,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1882,'2022/04/20 18:14:10:114',16,905,1125,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1883,'2022/04/20 18:14:10:269',16,672,1125,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1884,'2022/04/20 18:14:10:427',16,457,1125,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1885,'2022/04/20 18:14:10:586',16,297,1125,9,1,1,2,2,0.51,0.02,?,?,?,?,?
1886,'2022/04/20 18:14:10:743',16,252,1125,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1887,'2022/04/20 18:14:10:900',16,258,1124,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1888,'2022/04/20 18:14:11:056',16,310,1104,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1889,'2022/04/20 18:14:11:213',16,285,1040,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1890,'2022/04/20 18:14:11:370',16,274,968,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1891,'2022/04/20 18:14:11:527',16,258,925,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1892,'2022/04/20 18:14:11:682',16,255,854,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1893,'2022/04/20 18:14:11:838',16,378,819,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1894,'2022/04/20 18:14:11:993',16,510,707,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1895,'2022/04/20 18:14:12:149',16,629,503,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1896,'2022/04/20 18:14:12:306',16,681,389,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1897,'2022/04/20 18:14:12:461',16,589,266,9,2,2,1,2,0.51,0.02,?,?,?,?,?
1898,'2022/04/20 18:14:12:618',16,552,306,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1899,'2022/04/20 18:14:12:774',16,439,290,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1900,'2022/04/20 18:14:12:931',16,442,262,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1901,'2022/04/20 18:14:13:086',16,381,309,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1902,'2022/04/20 18:14:13:243',16,380,289,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1903,'2022/04/20 18:14:13:399',16,348,351,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1904,'2022/04/20 18:14:13:552',16,318,415,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1905,'2022/04/20 18:14:13:707',16,425,483,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1906,'2022/04/20 18:14:13:864',16,620,506,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1907,'2022/04/20 18:14:14:022',16,868,540,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1908,'2022/04/20 18:14:14:177',16,1061,561,8,2,2,2,1,0.51,0.02,?,?,?,?,?
1909,'2022/04/20 18:14:14:332',16,1125,577,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1910,'2022/04/20 18:14:14:488',16,1125,609,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1911,'2022/04/20 18:14:14:643',16,1125,635,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1912,'2022/04/20 18:14:14:797',16,1125,637,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1913,'2022/04/20 18:14:14:954',16,1125,596,9,2,2,1,2,0.51,0.02,?,?,?,?,?
1914,'2022/04/20 18:14:15:111',16,1125,516,8,2,2,1,2,0.51,0.02,?,?,?,?,?
1915,'2022/04/20 18:14:15:266',16,1125,415,8,1,2,2,1,0.51,0.02,?,?,?,?,?
1916,'2022/04/20 18:14:15:421',16,1102,309,8,2,2,2,1,0.51,0.02,?,?,?,?,?
1917,'2022/04/20 18:14:15:578',16,1024,221,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1918,'2022/04/20 18:14:15:733',16,952,182,9,2,2,2,1,0.51,0.02,?,?,?,?,?
1919,'2022/04/20 18:14:15:889',16,816,152,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1920,'2022/04/20 18:14:16:045',16,689,170,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1921,'2022/04/20 18:14:16:199',16,611,211,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1922,'2022/04/20 18:14:16:354',16,527,259,9,2,2,2,2,0.51,0.02,?,?,?,?,?
1923,'2022/04/20 18:14:16:510',16,457,302,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1924,'2022/04/20 18:14:16:668',16,368,327,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1925,'2022/04/20 18:14:16:820',16,275,316,8,2,2,2,2,0.51,0.02,?,?,?,?,?
1926,'2022/04/20 18:14:16:976',16,227,266,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1927,'2022/04/20 18:14:17:133',16,209,189,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1928,'2022/04/20 18:14:17:290',16,231,138,8,1,2,2,2,0.51,0.02,?,?,?,?,?
1929,'2022/04/20 18:14:17:445',16,293,130,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1930,'2022/04/20 18:14:17:601',16,418,161,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1931,'2022/04/20 18:14:17:758',16,568,218,9,1,2,2,2,0.51,0.02,?,?,?,?,?
1932,'2022/04/20 18:14:47:713',17,1125,1125,8,2,2,2,2,1,0.27,?,?,?,?,?
1933,'2022/04/20 18:14:47:868',17,1125,1125,8,1,2,2,2,1,0.27,?,?,?,?,?
1934,'2022/04/20 18:14:50:667',18,1101,1109,9,1,2,2,2,1,0.27,?,?,?,?,?
1935,'2022/04/20 18:14:50:822',18,1101,1124,8,2,1,2,2,1,0.27,?,?,?,?,?
1936,'2022/04/20 18:14:50:978',18,1125,1124,8,2,2,2,2,1,0.27,?,?,?,?,?
1937,'2022/04/20 18:14:51:133',18,1121,1109,9,2,2,2,2,1,0.27,?,?,?,?,?
1938,'2022/04/20 18:14:51:289',18,1121,1089,8,2,2,2,2,1,0.27,?,?,?,?,?
1939,'2022/04/20 18:14:51:444',18,1121,1024,8,2,1,2,2,1,0.27,?,?,?,?,?
1940,'2022/04/20 18:14:51:600',18,1125,1020,8,2,2,2,2,1,0.27,?,?,?,?,?
1941,'2022/04/20 18:14:51:755',18,1125,1067,8,2,2,2,2,1,0.27,?,?,?,?,?
1942,'2022/04/20 18:14:51:913',18,1125,1117,8,2,2,2,2,1,0.27,?,?,?,?,?
1943,'2022/04/20 18:14:52:067',18,1125,1119,8,2,2,2,2,1,0.27,?,?,?,?,?
1944,'2022/04/20 18:14:52:224',18,1125,1119,8,1,2,2,2,1,0.27,?,?,?,?,?
1945,'2022/04/20 18:14:52:380',18,1125,1112,8,2,2,2,2,1,0.27,?,?,?,?,?
1946,'2022/04/20 18:14:52:536',18,1125,1084,8,2,2,2,2,1,0.27,?,?,?,?,?
1947,'2022/04/20 18:14:52:694',18,1125,1056,9,2,2,2,2,1,0.27,?,?,?,?,?
1948,'2022/04/20 18:14:52:852',18,1125,1017,9,2,2,2,2,1,0.27,?,?,?,?,?
1949,'2022/04/20 18:14:53:006',18,1125,981,9,1,2,2,2,1,0.27,?,?,?,?,?
1950,'2022/04/20 18:14:53:163',18,1125,954,9,2,2,2,2,1,0.27,?,?,?,?,?
1951,'2022/04/20 18:14:53:320',18,1125,926,8,2,2,2,2,1,0.27,?,?,?,?,?
1952,'2022/04/20 18:14:53:476',18,1120,977,8,1,2,2,2,1,0.27,?,?,?,?,?
1953,'2022/04/20 18:14:53:634',18,1075,949,8,2,2,2,2,1,0.27,?,?,?,?,?
1954,'2022/04/20 18:14:53:790',18,1047,968,9,1,2,1,2,1,0.27,?,?,?,?,?
1955,'2022/04/20 18:14:53:946',18,1025,905,8,1,2,2,2,1,0.27,?,?,?,?,?
1956,'2022/04/20 18:14:54:102',18,1030,865,8,1,2,2,2,1,0.27,?,?,?,?,?
1957,'2022/04/20 18:14:54:258',18,1088,900,8,2,1,2,2,1,0.27,?,?,?,?,?
1958,'2022/04/20 18:14:54:411',18,1101,925,8,1,1,2,2,1,0.27,?,?,?,?,?
1959,'2022/04/20 18:14:54:569',18,1084,978,8,2,1,2,2,1,0.27,?,?,?,?,?
1960,'2022/04/20 18:14:54:723',18,1068,1014,9,2,2,2,1,1,0.27,?,?,?,?,?
1961,'2022/04/20 18:14:54:880',18,1012,949,9,2,2,2,2,1,0.27,?,?,?,?,?
1962,'2022/04/20 18:14:55:037',18,1007,867,9,2,2,2,2,1,0.27,?,?,?,?,?
1963,'2022/04/20 18:14:55:191',18,988,846,9,1,2,2,2,1,0.27,?,?,?,?,?
1964,'2022/04/20 18:14:55:348',18,1030,788,9,1,2,2,2,1,0.27,?,?,?,?,?
1965,'2022/04/20 18:14:55:505',18,1056,834,9,1,2,2,2,1,0.27,?,?,?,?,?
1966,'2022/04/20 18:14:55:660',18,1055,842,9,1,2,2,2,1,0.27,?,?,?,?,?
1967,'2022/04/20 18:14:55:817',18,973,785,8,2,2,2,2,1,0.27,?,?,?,?,?
1968,'2022/04/20 18:14:55:974',18,908,756,8,1,2,2,2,1,0.27,?,?,?,?,?
1969,'2022/04/20 18:14:56:132',18,795,691,8,2,2,2,2,1,0.27,?,?,?,?,?
1970,'2022/04/20 18:14:56:287',18,670,605,8,2,2,2,2,1,0.27,?,?,?,?,?
1971,'2022/04/20 18:14:56:444',18,599,483,8,2,2,2,2,1,0.27,?,?,?,?,?
1972,'2022/04/20 18:14:56:600',18,687,370,8,1,2,2,2,1,0.27,?,?,?,?,?
1973,'2022/04/20 18:14:56:756',18,839,520,9,1,2,2,2,1,0.27,?,?,?,?,?
1974,'2022/04/20 18:14:56:910',18,1033,738,9,1,2,2,2,1,0.27,?,?,?,?,?
1975,'2022/04/20 18:14:57:066',18,1125,889,9,1,2,2,2,1,0.27,?,?,?,?,?
1976,'2022/04/20 18:14:57:222',18,1085,826,8,1,2,2,2,1,0.27,?,?,?,?,?
1977,'2022/04/20 18:14:57:379',18,980,594,8,1,2,2,2,1,0.27,?,?,?,?,?
1978,'2022/04/20 18:14:57:534',18,861,353,8,1,2,2,2,1,0.27,?,?,?,?,?
1979,'2022/04/20 18:14:57:690',18,738,285,8,2,1,2,2,1,0.27,?,?,?,?,?
1980,'2022/04/20 18:14:57:848',18,737,307,8,2,2,2,2,1,0.27,?,?,?,?,?
1981,'2022/04/20 18:14:58:004',18,723,329,8,2,2,2,2,1,0.27,?,?,?,?,?
1982,'2022/04/20 18:14:58:163',18,725,388,8,2,2,2,1,1,0.27,?,?,?,?,?
1983,'2022/04/20 18:14:58:321',18,713,492,8,2,2,2,2,1,0.27,?,?,?,?,?
1984,'2022/04/20 18:14:58:479',18,649,633,8,2,2,2,1,1,0.27,?,?,?,?,?
1985,'2022/04/20 18:14:58:635',18,622,719,9,2,2,1,2,1,0.27,?,?,?,?,?
1986,'2022/04/20 18:14:58:793',18,587,759,9,2,2,2,1,1,0.27,?,?,?,?,?
1987,'2022/04/20 18:14:58:949',18,585,647,9,2,2,1,2,1,0.27,?,?,?,?,?
1988,'2022/04/20 18:14:59:104',18,564,560,9,1,2,2,2,1,0.27,?,?,?,?,?
1989,'2022/04/20 18:14:59:260',18,584,548,9,1,2,2,2,1,0.27,?,?,?,?,?
1990,'2022/04/20 18:14:59:416',18,590,494,9,1,2,2,2,1,0.27,?,?,?,?,?
1991,'2022/04/20 18:14:59:572',18,637,484,9,1,2,2,2,1,0.27,?,?,?,?,?
1992,'2022/04/20 18:14:59:728',18,681,474,8,1,2,2,2,1,0.27,?,?,?,?,?
1993,'2022/04/20 18:14:59:885',18,709,471,8,1,2,2,2,1,0.27,?,?,?,?,?
1994,'2022/04/20 18:15:00:041',18,682,480,8,1,2,2,2,1,0.27,?,?,?,?,?
1995,'2022/04/20 18:15:00:195',18,633,474,8,2,2,2,2,1,0.27,?,?,?,?,?
1996,'2022/04/20 18:15:00:352',18,601,501,8,2,2,2,2,1,0.27,?,?,?,?,?
1997,'2022/04/20 18:15:00:508',18,597,475,8,2,2,2,2,1,0.27,?,?,?,?,?
1998,'2022/04/20 18:15:00:664',18,590,450,9,2,2,2,2,1,0.27,?,?,?,?,?
1999,'2022/04/20 18:15:00:819',18,550,379,9,1,2,2,2,1,0.27,?,?,?,?,?
2000,'2022/04/20 18:15:00:977',18,554,341,9,1,2,2,2,1,0.27,?,?,?,?,?
2001,'2022/04/20 18:15:01:134',18,564,324,9,1,2,2,1,1,0.27,?,?,?,?,?
2002,'2022/04/20 18:15:01:290',18,594,369,9,1,2,2,1,1,0.27,?,?,?,?,?
2003,'2022/04/20 18:15:01:443',18,620,414,9,1,2,2,2,1,0.27,?,?,?,?,?
2004,'2022/04/20 18:15:01:601',18,628,449,9,1,2,2,2,1,0.27,?,?,?,?,?
2005,'2022/04/20 18:15:01:756',18,598,462,9,1,2,2,2,1,0.27,?,?,?,?,?
2006,'2022/04/20 18:15:01:912',18,586,447,9,1,2,2,2,1,0.27,?,?,?,?,?
2007,'2022/04/20 18:15:02:069',18,585,378,9,2,2,2,2,1,0.27,?,?,?,?,?
2008,'2022/04/20 18:15:02:225',18,614,351,9,1,2,2,2,1,0.27,?,?,?,?,?
2009,'2022/04/20 18:15:02:381',18,622,314,9,1,2,2,2,1,0.27,?,?,?,?,?
2010,'2022/04/20 18:15:02:538',18,622,340,9,2,2,2,2,1,0.27,?,?,?,?,?
2011,'2022/04/20 18:15:02:694',18,603,349,8,2,2,2,1,1,0.27,?,?,?,?,?
2012,'2022/04/20 18:15:02:850',18,570,389,8,1,2,1,1,1,0.27,?,?,?,?,?
2013,'2022/04/20 18:15:03:009',18,598,480,9,1,2,1,1,1,0.27,?,?,?,?,?
2014,'2022/04/20 18:15:03:166',18,620,598,8,1,2,1,2,1,0.27,?,?,?,?,?
2015,'2022/04/20 18:15:03:321',18,613,720,9,1,2,1,2,1,0.27,?,?,?,?,?
2016,'2022/04/20 18:15:03:477',18,569,734,9,2,2,2,2,1,0.27,?,?,?,?,?
2017,'2022/04/20 18:15:03:632',18,555,650,9,1,2,2,2,1,0.27,?,?,?,?,?
2018,'2022/04/20 18:15:03:789',18,524,570,9,2,2,2,2,1,0.27,?,?,?,?,?
2019,'2022/04/20 18:15:03:946',18,511,511,8,2,2,2,2,1,0.27,?,?,?,?,?
