@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric

@data
953,'2019/12/18 13:03:15:396',3,86,30,48,478,850,1,23,?,0,?,?,?,?
954,'2019/12/18 13:03:15:396',3,86,30,48,478,850,1,23,?,0,?,?,?,?
955,'2019/12/18 13:03:15:396',3,86,30,47,478,850,1,23,?,0,?,?,?,?
956,'2019/12/18 13:03:15:396',3,86,30,47,475,850,1,23,?,0,?,?,?,?
957,'2019/12/18 13:03:15:396',3,86,30,47,475,850,1,23,?,0,?,?,?,?
958,'2019/12/18 13:03:15:396',3,86,30,47,475,850,1,23,?,0,?,?,?,?
959,'2019/12/18 13:03:15:397',3,86,30,47,475,850,1,23,?,0,?,?,?,?
960,'2019/12/18 13:03:15:443',3,85,30,47,475,850,1,23,?,0,?,?,?,?
961,'2019/12/18 13:03:15:443',3,85,30,47,475,850,1,23,?,0,?,?,?,?
962,'2019/12/18 13:03:15:443',3,85,30,48,475,850,1,23,?,0,?,?,?,?
963,'2019/12/18 13:03:15:444',3,85,30,48,472,850,1,23,?,0,?,?,?,?
964,'2019/12/18 13:03:15:444',3,85,30,48,472,850,1,23,?,0,?,?,?,?
965,'2019/12/18 13:03:15:444',3,85,30,48,472,850,1,23,?,0,?,?,?,?
966,'2019/12/18 13:03:15:444',3,85,30,48,472,850,1,23,?,0,?,?,?,?
967,'2019/12/18 13:03:15:491',3,85,30,48,472,850,1,23,?,0,?,?,?,?
968,'2019/12/18 13:03:15:491',3,85,30,48,472,850,1,23,?,0,?,?,?,?
969,'2019/12/18 13:03:15:491',3,85,30,48,472,850,1,23,?,0,?,?,?,?
970,'2019/12/18 13:03:15:491',3,85,30,48,468,850,1,23,?,0,?,?,?,?
971,'2019/12/18 13:03:15:491',3,85,30,48,468,850,1,23,?,0,?,?,?,?
972,'2019/12/18 13:03:15:491',3,85,30,48,468,850,1,23,?,0,?,?,?,?
973,'2019/12/18 13:03:15:491',3,85,30,48,468,850,1,23,?,0,?,?,?,?
974,'2019/12/18 13:03:15:539',3,84,30,48,468,850,1,23,?,0,?,?,?,?
975,'2019/12/18 13:03:15:539',3,84,30,48,468,850,1,23,?,0,?,?,?,?
976,'2019/12/18 13:03:15:539',3,84,30,48,468,850,1,23,?,0,?,?,?,?
977,'2019/12/18 13:03:15:540',3,84,30,48,466,850,1,23,?,0,?,?,?,?
978,'2019/12/18 13:03:15:540',3,84,30,48,466,850,1,23,?,0,?,?,?,?
979,'2019/12/18 13:03:15:540',3,84,30,48,466,850,1,23,?,0,?,?,?,?
980,'2019/12/18 13:03:15:540',3,84,30,48,466,850,1,23,?,0,?,?,?,?
981,'2019/12/18 13:03:15:587',3,83,30,48,466,850,1,23,?,0,?,?,?,?
982,'2019/12/18 13:03:15:587',3,83,30,48,466,850,1,23,?,0,?,?,?,?
983,'2019/12/18 13:03:15:588',3,83,30,48,466,850,1,23,?,0,?,?,?,?
984,'2019/12/18 13:03:15:588',3,83,30,48,464,850,1,23,?,0,?,?,?,?
985,'2019/12/18 13:03:15:588',3,83,30,48,464,850,1,23,?,0,?,?,?,?
986,'2019/12/18 13:03:15:588',3,83,30,48,464,850,1,23,?,0,?,?,?,?
987,'2019/12/18 13:03:15:589',3,83,30,48,464,850,1,23,?,0,?,?,?,?
988,'2019/12/18 13:03:15:635',3,82,30,48,464,850,1,23,?,0,?,?,?,?
989,'2019/12/18 13:03:15:635',3,82,30,48,464,850,1,23,?,0,?,?,?,?
990,'2019/12/18 13:03:15:635',3,82,30,48,464,850,1,23,?,0,?,?,?,?
991,'2019/12/18 13:03:15:635',3,82,30,48,462,850,1,23,?,0,?,?,?,?
992,'2019/12/18 13:03:15:635',3,82,30,48,462,850,1,23,?,0,?,?,?,?
993,'2019/12/18 13:03:15:636',3,82,30,48,462,850,1,23,?,0,?,?,?,?
994,'2019/12/18 13:03:15:636',3,82,30,48,462,850,1,23,?,0,?,?,?,?
995,'2019/12/18 13:03:15:685',3,81,30,48,462,850,1,23,?,0,?,?,?,?
996,'2019/12/18 13:03:15:685',3,81,30,48,462,850,1,23,?,0,?,?,?,?
997,'2019/12/18 13:03:15:685',3,81,30,48,462,850,1,23,?,0,?,?,?,?
998,'2019/12/18 13:03:15:685',3,81,30,48,461,850,1,23,?,0,?,?,?,?
999,'2019/12/18 13:03:15:685',3,81,30,48,461,850,1,23,?,0,?,?,?,?
1000,'2019/12/18 13:03:15:686',3,81,30,48,461,850,1,23,?,0,?,?,?,?
1001,'2019/12/18 13:03:15:686',3,81,30,48,461,850,1,23,?,0,?,?,?,?
1002,'2019/12/18 13:03:15:744',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1003,'2019/12/18 13:03:15:744',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1004,'2019/12/18 13:03:15:744',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1005,'2019/12/18 13:03:15:744',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1006,'2019/12/18 13:03:15:744',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1007,'2019/12/18 13:03:15:744',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1008,'2019/12/18 13:03:15:745',3,80,30,48,461,850,1,23,?,0,?,?,?,?
1009,'2019/12/18 13:03:15:785',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1010,'2019/12/18 13:03:15:785',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1011,'2019/12/18 13:03:15:785',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1012,'2019/12/18 13:03:15:786',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1013,'2019/12/18 13:03:15:786',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1014,'2019/12/18 13:03:15:786',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1015,'2019/12/18 13:03:15:786',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1016,'2019/12/18 13:03:15:836',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1017,'2019/12/18 13:03:15:836',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1018,'2019/12/18 13:03:15:836',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1019,'2019/12/18 13:03:15:836',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1020,'2019/12/18 13:03:15:837',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1021,'2019/12/18 13:03:15:837',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1022,'2019/12/18 13:03:15:837',3,79,30,48,459,850,1,23,?,0,?,?,?,?
1023,'2019/12/18 13:03:15:887',3,78,30,48,459,850,1,23,?,0,?,?,?,?
1024,'2019/12/18 13:03:15:887',3,78,30,48,459,850,1,23,?,0,?,?,?,?
1025,'2019/12/18 13:03:15:887',3,78,30,48,459,850,1,23,?,0,?,?,?,?
1026,'2019/12/18 13:03:15:887',3,78,30,48,460,850,1,23,?,0,?,?,?,?
1027,'2019/12/18 13:03:15:887',3,78,30,48,460,850,1,23,?,0,?,?,?,?
1028,'2019/12/18 13:03:15:888',3,78,30,48,460,850,1,23,?,0,?,?,?,?
1029,'2019/12/18 13:03:15:888',3,78,30,48,460,850,1,23,?,0,?,?,?,?
1030,'2019/12/18 13:03:15:923',3,79,30,48,460,850,1,23,?,0,?,?,?,?
1031,'2019/12/18 13:03:15:923',3,79,30,48,460,850,1,23,?,0,?,?,?,?
1032,'2019/12/18 13:03:15:923',3,79,30,48,460,850,1,23,?,0,?,?,?,?
1033,'2019/12/18 13:03:15:923',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1034,'2019/12/18 13:03:15:923',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1035,'2019/12/18 13:03:15:923',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1036,'2019/12/18 13:03:15:924',3,79,30,48,461,850,1,23,?,0,?,?,?,?
1037,'2019/12/18 13:03:15:970',3,78,30,48,461,850,1,23,?,0,?,?,?,?
1038,'2019/12/18 13:03:15:970',3,78,30,48,461,850,1,23,?,0,?,?,?,?
1039,'2019/12/18 13:03:15:971',3,78,30,48,461,850,1,23,?,0,?,?,?,?
1040,'2019/12/18 13:03:15:971',3,78,30,48,463,850,1,23,?,0,?,?,?,?
1041,'2019/12/18 13:03:15:971',3,78,30,48,463,849,1,23,?,0,?,?,?,?
1042,'2019/12/18 13:03:15:971',3,78,30,48,463,849,1,23,?,0,?,?,?,?
1043,'2019/12/18 13:03:15:971',3,78,30,48,463,849,1,23,?,0,?,?,?,?
1044,'2019/12/18 13:03:16:019',3,79,30,48,463,849,1,23,?,0,?,?,?,?
1045,'2019/12/18 13:03:16:019',3,79,30,48,463,849,1,23,?,0,?,?,?,?
1046,'2019/12/18 13:03:16:019',3,79,30,48,463,849,1,23,?,0,?,?,?,?
1047,'2019/12/18 13:03:16:019',3,79,30,48,462,849,1,23,?,0,?,?,?,?
1048,'2019/12/18 13:03:16:019',3,79,30,48,462,849,1,23,?,0,?,?,?,?
1049,'2019/12/18 13:03:16:019',3,79,30,48,462,849,1,23,?,0,?,?,?,?
1050,'2019/12/18 13:03:16:020',3,79,30,48,462,849,1,23,?,0,?,?,?,?
1051,'2019/12/18 13:03:16:066',3,80,30,48,462,849,1,23,?,0,?,?,?,?
1052,'2019/12/18 13:03:16:066',3,80,30,48,462,849,1,23,?,0,?,?,?,?
1053,'2019/12/18 13:03:16:067',3,80,30,48,462,849,1,23,?,0,?,?,?,?
1054,'2019/12/18 13:03:16:067',3,80,30,48,467,849,1,23,?,0,?,?,?,?
1055,'2019/12/18 13:03:16:067',3,80,30,48,467,848,1,23,?,0,?,?,?,?
1056,'2019/12/18 13:03:16:067',3,80,30,48,467,848,1,23,?,0,?,?,?,?
1057,'2019/12/18 13:03:16:067',3,80,30,48,467,848,1,23,?,0,?,?,?,?
1058,'2019/12/18 13:03:16:115',3,82,30,48,467,848,1,23,?,0,?,?,?,?
1059,'2019/12/18 13:03:16:115',3,82,30,48,467,848,1,23,?,0,?,?,?,?
1060,'2019/12/18 13:03:16:115',3,82,30,48,467,848,1,23,?,0,?,?,?,?
1061,'2019/12/18 13:03:16:115',3,82,30,48,469,848,1,23,?,0,?,?,?,?
1062,'2019/12/18 13:03:16:115',3,82,30,48,469,848,1,23,?,0,?,?,?,?
1063,'2019/12/18 13:03:16:116',3,82,30,48,469,848,1,23,?,0,?,?,?,?
1064,'2019/12/18 13:03:16:116',3,82,30,48,469,848,1,23,?,0,?,?,?,?
1065,'2019/12/18 13:03:16:162',3,84,30,48,469,848,1,23,?,0,?,?,?,?
1066,'2019/12/18 13:03:16:162',3,84,30,48,469,848,1,23,?,0,?,?,?,?
1067,'2019/12/18 13:03:16:162',3,84,30,48,469,848,1,23,?,0,?,?,?,?
1068,'2019/12/18 13:03:16:163',3,84,30,48,471,848,1,23,?,0,?,?,?,?
1069,'2019/12/18 13:03:16:163',3,84,30,48,471,848,1,23,?,0,?,?,?,?
1070,'2019/12/18 13:03:16:163',3,84,30,48,471,848,1,23,?,0,?,?,?,?
1071,'2019/12/18 13:03:16:163',3,84,30,48,471,848,1,23,?,0,?,?,?,?
1072,'2019/12/18 13:03:16:210',3,85,30,48,471,848,1,23,?,0,?,?,?,?
1073,'2019/12/18 13:03:16:210',3,85,30,48,471,848,1,23,?,0,?,?,?,?
1074,'2019/12/18 13:03:16:210',3,85,30,48,471,848,1,23,?,0,?,?,?,?
1075,'2019/12/18 13:03:16:210',3,85,30,48,474,848,1,23,?,0,?,?,?,?
1076,'2019/12/18 13:03:16:210',3,85,30,48,474,848,1,23,?,0,?,?,?,?
1077,'2019/12/18 13:03:16:211',3,85,30,48,474,848,1,23,?,0,?,?,?,?
1078,'2019/12/18 13:03:16:211',3,85,30,48,474,848,1,23,?,0,?,?,?,?
1079,'2019/12/18 13:03:16:258',3,87,30,48,474,848,1,23,?,0,?,?,?,?
1080,'2019/12/18 13:03:16:258',3,87,30,48,474,848,1,23,?,0,?,?,?,?
1081,'2019/12/18 13:03:16:258',3,87,30,48,474,848,1,23,?,0,?,?,?,?
1082,'2019/12/18 13:03:16:258',3,87,30,48,477,848,1,23,?,0,?,?,?,?
1083,'2019/12/18 13:03:16:258',3,87,30,48,477,847,1,23,?,0,?,?,?,?
1084,'2019/12/18 13:03:16:258',3,87,30,48,477,847,2,23,?,0,?,?,?,?
1085,'2019/12/18 13:03:16:258',3,87,30,48,477,847,2,23,?,0,?,?,?,?
1086,'2019/12/18 13:03:16:305',3,88,30,48,477,847,2,23,?,0,?,?,?,?
1087,'2019/12/18 13:03:16:305',3,88,30,48,477,847,2,23,?,0,?,?,?,?
1088,'2019/12/18 13:03:16:305',3,88,30,48,477,847,2,23,?,0,?,?,?,?
1089,'2019/12/18 13:03:16:305',3,88,30,48,481,847,2,23,?,0,?,?,?,?
1090,'2019/12/18 13:03:16:305',3,88,30,48,481,847,2,23,?,0,?,?,?,?
1091,'2019/12/18 13:03:16:305',3,88,30,48,481,847,2,23,?,0,?,?,?,?
1092,'2019/12/18 13:03:16:305',3,88,30,48,481,847,2,23,?,0,?,?,?,?
1093,'2019/12/18 13:03:16:353',3,90,30,48,481,847,2,23,?,0,?,?,?,?
1094,'2019/12/18 13:03:16:354',3,90,30,48,481,847,2,23,?,0,?,?,?,?
1095,'2019/12/18 13:03:16:354',3,90,30,48,481,847,2,23,?,0,?,?,?,?
1096,'2019/12/18 13:03:16:354',3,90,30,48,484,847,2,23,?,0,?,?,?,?
1097,'2019/12/18 13:03:16:354',3,90,30,48,484,847,2,23,?,0,?,?,?,?
1098,'2019/12/18 13:03:16:354',3,90,30,48,484,847,2,23,?,0,?,?,?,?
1099,'2019/12/18 13:03:16:354',3,90,30,48,484,847,2,23,?,0,?,?,?,?
1100,'2019/12/18 13:03:16:401',3,93,30,48,484,847,2,23,?,0,?,?,?,?
1101,'2019/12/18 13:03:16:402',3,93,30,48,484,847,2,23,?,0,?,?,?,?
1102,'2019/12/18 13:03:16:402',3,93,30,48,484,847,2,23,?,0,?,?,?,?
1103,'2019/12/18 13:03:16:402',3,93,30,48,487,847,2,23,?,0,?,?,?,?
1104,'2019/12/18 13:03:16:402',3,93,30,48,487,847,2,23,?,0,?,?,?,?
1105,'2019/12/18 13:03:16:402',3,93,30,48,487,847,1,23,?,0,?,?,?,?
1106,'2019/12/18 13:03:16:403',3,93,30,48,487,847,1,23,?,0,?,?,?,?
1107,'2019/12/18 13:03:16:451',3,95,30,48,487,847,1,23,?,0,?,?,?,?
1108,'2019/12/18 13:03:16:451',3,95,30,48,487,847,1,23,?,0,?,?,?,?
1109,'2019/12/18 13:03:16:451',3,95,30,48,487,847,1,23,?,0,?,?,?,?
1110,'2019/12/18 13:03:16:451',3,95,30,48,492,847,1,23,?,0,?,?,?,?
1111,'2019/12/18 13:03:16:451',3,95,30,48,492,847,1,23,?,0,?,?,?,?
1112,'2019/12/18 13:03:16:451',3,95,30,48,492,847,1,23,?,0,?,?,?,?
1113,'2019/12/18 13:03:16:452',3,95,30,48,492,847,1,23,?,0,?,?,?,?
1114,'2019/12/18 13:03:16:501',3,96,30,48,492,847,1,23,?,0,?,?,?,?
1115,'2019/12/18 13:03:16:501',3,96,30,48,492,847,1,23,?,0,?,?,?,?
1116,'2019/12/18 13:03:16:502',3,96,30,48,492,847,1,23,?,0,?,?,?,?
1117,'2019/12/18 13:03:16:502',3,96,30,48,495,847,1,23,?,0,?,?,?,?
1118,'2019/12/18 13:03:16:502',3,96,30,48,495,847,1,23,?,0,?,?,?,?
1119,'2019/12/18 13:03:16:502',3,96,30,48,495,847,1,23,?,0,?,?,?,?
1120,'2019/12/18 13:03:16:503',3,96,30,48,495,847,1,22,?,0,?,?,?,?
1121,'2019/12/18 13:03:16:551',3,97,30,48,495,847,1,22,?,0,?,?,?,?
1122,'2019/12/18 13:03:16:551',3,97,30,48,495,847,1,22,?,0,?,?,?,?
1123,'2019/12/18 13:03:16:551',3,97,30,49,495,847,1,22,?,0,?,?,?,?
1124,'2019/12/18 13:03:16:552',3,97,30,49,484,847,1,22,?,0,?,?,?,?
1125,'2019/12/18 13:03:16:552',3,97,30,49,484,847,1,22,?,0,?,?,?,?
1126,'2019/12/18 13:03:16:552',3,97,30,49,484,847,1,22,?,0,?,?,?,?
1127,'2019/12/18 13:03:16:552',3,97,30,49,484,847,1,22,?,0,?,?,?,?
1128,'2019/12/18 13:03:16:603',3,98,30,49,484,847,1,22,?,0,?,?,?,?
1129,'2019/12/18 13:03:16:603',3,98,30,49,484,847,1,22,?,0,?,?,?,?
1130,'2019/12/18 13:03:16:603',3,98,30,51,484,847,1,22,?,0,?,?,?,?
1131,'2019/12/18 13:03:16:603',3,98,30,51,462,847,1,22,?,0,?,?,?,?
1132,'2019/12/18 13:03:16:603',3,98,30,51,462,847,1,22,?,0,?,?,?,?
1133,'2019/12/18 13:03:16:603',3,98,30,51,462,847,2,22,?,0,?,?,?,?
1134,'2019/12/18 13:03:16:603',3,98,30,51,462,847,2,22,?,0,?,?,?,?
1135,'2019/12/18 13:03:16:656',3,98,30,51,462,847,2,22,?,0,?,?,?,?
1136,'2019/12/18 13:03:16:656',3,98,30,51,462,847,2,22,?,0,?,?,?,?
1137,'2019/12/18 13:03:16:656',3,98,30,52,462,847,2,22,?,0,?,?,?,?
1138,'2019/12/18 13:03:16:656',3,98,30,52,456,847,2,22,?,0,?,?,?,?
1139,'2019/12/18 13:03:16:656',3,98,30,52,456,847,2,22,?,0,?,?,?,?
1140,'2019/12/18 13:03:16:656',3,98,30,52,456,847,1,22,?,0,?,?,?,?
1141,'2019/12/18 13:03:16:656',3,98,30,52,456,847,1,22,?,0,?,?,?,?
1142,'2019/12/18 13:03:16:691',3,99,30,52,456,847,1,22,?,0,?,?,?,?
1143,'2019/12/18 13:03:16:692',3,99,30,52,456,847,1,22,?,0,?,?,?,?
1144,'2019/12/18 13:03:16:692',3,99,30,53,456,847,1,22,?,0,?,?,?,?
1145,'2019/12/18 13:03:16:692',3,99,30,53,454,847,1,22,?,0,?,?,?,?
1146,'2019/12/18 13:03:16:692',3,99,30,53,454,847,1,22,?,0,?,?,?,?
1147,'2019/12/18 13:03:16:692',3,99,30,53,454,847,2,22,?,0,?,?,?,?
1148,'2019/12/18 13:03:16:692',3,99,30,53,454,847,2,22,?,0,?,?,?,?
1149,'2019/12/18 13:03:16:736',3,99,30,53,454,847,2,22,?,0,?,?,?,?
1150,'2019/12/18 13:03:16:737',3,99,30,53,454,847,2,22,?,0,?,?,?,?
1151,'2019/12/18 13:03:16:737',3,99,30,53,454,847,2,22,?,0,?,?,?,?
1152,'2019/12/18 13:03:16:737',3,99,30,53,443,847,2,22,?,0,?,?,?,?
1153,'2019/12/18 13:03:16:737',3,99,30,53,443,847,2,22,?,0,?,?,?,?
1154,'2019/12/18 13:03:16:737',3,99,30,53,443,847,2,22,?,0,?,?,?,?
1155,'2019/12/18 13:03:16:737',3,99,30,53,443,847,2,22,?,0,?,?,?,?
1156,'2019/12/18 13:03:16:784',3,99,30,53,443,847,2,22,?,0,?,?,?,?
1157,'2019/12/18 13:03:16:784',3,99,30,53,443,847,2,22,?,0,?,?,?,?
1158,'2019/12/18 13:03:16:784',3,99,30,55,443,847,2,22,?,0,?,?,?,?
1159,'2019/12/18 13:03:16:784',3,99,30,55,424,847,2,22,?,0,?,?,?,?
1160,'2019/12/18 13:03:16:785',3,99,30,55,424,847,2,22,?,0,?,?,?,?
1161,'2019/12/18 13:03:16:785',3,99,30,55,424,847,2,22,?,0,?,?,?,?
1162,'2019/12/18 13:03:16:785',3,99,30,55,424,847,2,21,?,0,?,?,?,?
1163,'2019/12/18 13:03:16:832',3,99,30,55,424,847,2,21,?,0,?,?,?,?
1164,'2019/12/18 13:03:16:833',3,99,30,55,424,847,2,21,?,0,?,?,?,?
1165,'2019/12/18 13:03:16:833',3,99,30,57,424,847,2,21,?,0,?,?,?,?
1166,'2019/12/18 13:03:16:833',3,99,30,57,406,847,2,21,?,0,?,?,?,?
1167,'2019/12/18 13:03:16:833',3,99,30,57,406,847,2,21,?,0,?,?,?,?
1168,'2019/12/18 13:03:16:833',3,99,30,57,406,847,2,21,?,0,?,?,?,?
1169,'2019/12/18 13:03:16:833',3,99,30,57,406,847,2,21,?,0,?,?,?,?
1170,'2019/12/18 13:03:16:880',3,99,30,57,406,847,2,21,?,0,?,?,?,?
1171,'2019/12/18 13:03:16:881',3,99,30,57,406,847,2,21,?,0,?,?,?,?
1172,'2019/12/18 13:03:16:881',3,99,30,58,406,847,2,21,?,0,?,?,?,?
1173,'2019/12/18 13:03:16:881',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1174,'2019/12/18 13:03:16:881',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1175,'2019/12/18 13:03:16:881',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1176,'2019/12/18 13:03:16:881',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1177,'2019/12/18 13:03:16:927',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1178,'2019/12/18 13:03:16:928',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1179,'2019/12/18 13:03:16:928',3,99,30,58,393,847,2,21,?,0,?,?,?,?
1180,'2019/12/18 13:03:16:928',3,99,30,58,382,847,2,21,?,0,?,?,?,?
1181,'2019/12/18 13:03:16:928',3,99,30,58,382,848,2,21,?,0,?,?,?,?
1182,'2019/12/18 13:03:16:928',3,99,30,58,382,848,2,21,?,0,?,?,?,?
1183,'2019/12/18 13:03:16:928',3,99,30,58,382,848,2,21,?,0,?,?,?,?
1184,'2019/12/18 13:03:16:975',3,100,30,58,382,848,2,21,?,0,?,?,?,?
1185,'2019/12/18 13:03:16:975',3,100,30,58,382,848,2,21,?,0,?,?,?,?
1186,'2019/12/18 13:03:16:975',3,100,30,59,382,848,2,21,?,0,?,?,?,?
1187,'2019/12/18 13:03:16:975',3,100,30,59,368,848,2,21,?,0,?,?,?,?
1188,'2019/12/18 13:03:16:975',3,100,30,59,368,848,2,21,?,0,?,?,?,?
1189,'2019/12/18 13:03:16:975',3,100,30,59,368,848,2,21,?,0,?,?,?,?
1190,'2019/12/18 13:03:16:975',3,100,30,59,368,848,2,21,?,0,?,?,?,?
1191,'2019/12/18 13:03:17:023',3,101,30,59,368,848,2,21,?,0,?,?,?,?
1192,'2019/12/18 13:03:17:023',3,101,30,59,368,848,2,21,?,0,?,?,?,?
1193,'2019/12/18 13:03:17:023',3,101,30,59,368,848,2,21,?,0,?,?,?,?
1194,'2019/12/18 13:03:17:024',3,101,30,59,363,848,2,21,?,0,?,?,?,?
1195,'2019/12/18 13:03:17:024',3,101,30,59,363,848,2,21,?,0,?,?,?,?
1196,'2019/12/18 13:03:17:024',3,101,30,59,363,848,2,21,?,0,?,?,?,?
1197,'2019/12/18 13:03:17:024',3,101,30,59,363,848,2,20,?,0,?,?,?,?
1198,'2019/12/18 13:03:17:071',3,102,30,59,363,848,2,20,?,0,?,?,?,?
1199,'2019/12/18 13:03:17:071',3,102,30,59,363,848,2,20,?,0,?,?,?,?
1200,'2019/12/18 13:03:17:071',3,102,30,59,363,848,2,20,?,0,?,?,?,?
1201,'2019/12/18 13:03:17:071',3,102,30,59,371,848,2,20,?,0,?,?,?,?
1202,'2019/12/18 13:03:17:071',3,102,30,59,371,849,2,20,?,0,?,?,?,?
1203,'2019/12/18 13:03:17:071',3,102,30,59,371,849,1,20,?,0,?,?,?,?
1204,'2019/12/18 13:03:17:072',3,102,30,59,371,849,1,21,?,0,?,?,?,?
1205,'2019/12/18 13:03:17:119',3,101,30,59,371,849,1,21,?,0,?,?,?,?
1206,'2019/12/18 13:03:17:119',3,101,30,59,371,849,1,21,?,0,?,?,?,?
1207,'2019/12/18 13:03:17:120',3,101,30,57,371,849,1,21,?,0,?,?,?,?
1208,'2019/12/18 13:03:17:120',3,101,30,57,371,849,1,21,?,0,?,?,?,?
1209,'2019/12/18 13:03:17:120',3,101,30,57,371,849,1,21,?,0,?,?,?,?
1210,'2019/12/18 13:03:17:121',3,101,30,57,371,849,2,21,?,0,?,?,?,?
1211,'2019/12/18 13:03:17:121',3,101,30,57,371,849,2,21,?,0,?,?,?,?
1212,'2019/12/18 13:03:17:168',3,101,30,57,371,849,2,21,?,0,?,?,?,?
1213,'2019/12/18 13:03:17:168',3,101,30,57,371,849,2,21,?,0,?,?,?,?
1214,'2019/12/18 13:03:17:168',3,101,30,57,371,849,2,21,?,0,?,?,?,?
1215,'2019/12/18 13:03:17:168',3,101,30,57,369,849,2,21,?,0,?,?,?,?
1216,'2019/12/18 13:03:17:168',3,101,30,57,369,849,2,21,?,0,?,?,?,?
1217,'2019/12/18 13:03:17:168',3,101,30,57,369,849,1,21,?,0,?,?,?,?
1218,'2019/12/18 13:03:17:168',3,101,30,57,369,849,1,21,?,0,?,?,?,?
1219,'2019/12/18 13:03:17:218',3,103,30,57,369,849,1,21,?,0,?,?,?,?
1220,'2019/12/18 13:03:17:218',3,103,30,57,369,849,1,21,?,0,?,?,?,?
1221,'2019/12/18 13:03:17:219',3,103,30,56,369,849,1,21,?,0,?,?,?,?
1222,'2019/12/18 13:03:17:219',3,103,30,56,369,849,1,21,?,0,?,?,?,?
1223,'2019/12/18 13:03:17:219',3,103,30,56,369,849,1,21,?,0,?,?,?,?
1224,'2019/12/18 13:03:17:219',3,103,30,56,369,849,2,21,?,0,?,?,?,?
1225,'2019/12/18 13:03:17:219',3,103,30,56,369,849,2,21,?,0,?,?,?,?
1226,'2019/12/18 13:03:17:270',3,104,30,56,369,849,2,21,?,0,?,?,?,?
1227,'2019/12/18 13:03:17:270',3,104,30,56,369,849,2,21,?,0,?,?,?,?
1228,'2019/12/18 13:03:17:271',3,104,30,55,369,849,2,21,?,0,?,?,?,?
1229,'2019/12/18 13:03:17:271',3,104,30,55,374,849,2,21,?,0,?,?,?,?
1230,'2019/12/18 13:03:17:271',3,104,30,55,374,850,2,21,?,0,?,?,?,?
1231,'2019/12/18 13:03:17:271',3,104,30,55,374,850,2,21,?,0,?,?,?,?
1232,'2019/12/18 13:03:17:271',3,104,30,55,374,850,2,21,?,0,?,?,?,?
1233,'2019/12/18 13:03:17:311',3,106,30,55,374,850,2,21,?,0,?,?,?,?
1234,'2019/12/18 13:03:17:312',3,106,30,55,374,850,2,21,?,0,?,?,?,?
1235,'2019/12/18 13:03:17:312',3,106,30,54,374,850,2,21,?,0,?,?,?,?
1236,'2019/12/18 13:03:17:312',3,106,30,54,382,850,2,21,?,0,?,?,?,?
1237,'2019/12/18 13:03:17:312',3,106,30,54,382,850,2,21,?,0,?,?,?,?
1238,'2019/12/18 13:03:17:312',3,106,30,54,382,850,2,21,?,0,?,?,?,?
1239,'2019/12/18 13:03:17:312',3,106,30,54,382,850,2,21,?,0,?,?,?,?
1240,'2019/12/18 13:03:17:372',3,108,30,54,382,850,2,21,?,0,?,?,?,?
1241,'2019/12/18 13:03:17:373',3,108,30,54,382,850,2,21,?,0,?,?,?,?
1242,'2019/12/18 13:03:17:373',3,108,30,53,382,850,2,21,?,0,?,?,?,?
1243,'2019/12/18 13:03:17:373',3,108,30,53,391,850,2,21,?,0,?,?,?,?
1244,'2019/12/18 13:03:17:373',3,108,30,53,391,850,2,21,?,0,?,?,?,?
1245,'2019/12/18 13:03:17:373',3,108,30,53,391,850,2,21,?,0,?,?,?,?
